period,date,gl_id,gl_account,value_type_id,type,amount
2704,2027-04-01,6010,development,1,actuals,207254.07332
2704,2027-04-01,6011,development_staff,1,actuals,184816.5604
2704,2027-04-01,6012,development_non_staff,1,actuals,22437.51292
2704,2027-04-01,6020,product,1,actuals,47660.187216000006
2704,2027-04-01,6021,product_staff,1,actuals,43575.74958
2704,2027-04-01,6022,product_non_staff,1,actuals,4084.437636
2704,2027-04-01,6030,talent,1,actuals,4866.09174
2704,2027-04-01,6031,talent_staff,1,actuals,4866.09174
2704,2027-04-01,6032,talent_non_staff,1,actuals,0.0
2704,2027-04-01,6040,general_and_admin,1,actuals,71928.89214
2704,2027-04-01,6041,general_and_admin_staff,1,actuals,59789.6817
2704,2027-04-01,6042,general_and_admin_non_staff,1,actuals,12139.21044
2704,2027-04-01,6050,data,1,actuals,10427.44813
2704,2027-04-01,6051,data_staff,1,actuals,10427.44813
2704,2027-04-01,6052,data_non_staff,1,actuals,0.0
2705,2027-05-01,1000,revenue,1,actuals,22531627.2893271
2705,2027-05-01,1010,subscriptions,1,actuals,22530635.88
2705,2027-05-01,1020,services,1,actuals,465.6771243
2705,2027-05-01,1030,others,1,actuals,525.7322028
2705,2027-05-01,2000,cogs,1,actuals,872788.2625616
2705,2027-05-01,2010,payment_fees,1,actuals,872278.419
2705,2027-05-01,2020,other_costs,1,actuals,509.8435616
2705,2027-05-01,4000,commercial_costs,1,actuals,254544.72087500003
2705,2027-05-01,4010,sales,1,actuals,128401.68059
2705,2027-05-01,4011,sales_staff,1,actuals,116887.8352
2705,2027-05-01,4012,sales_non_staff,1,actuals,11513.84539
2705,2027-05-01,4020,marketing,1,actuals,109057.06757
2705,2027-05-01,4021,marketing_staff,1,actuals,93983.34044
2705,2027-05-01,4022,marketing_non_staff,1,actuals,15073.72713
2705,2027-05-01,4030,csm,1,actuals,17085.972715
2705,2027-05-01,4031,csm_staff,1,actuals,9353.682268
2705,2027-05-01,4032,csm_non_staff,1,actuals,7732.290447
2705,2027-05-01,6000,fixed_costs,1,actuals,316706.774941
2705,2027-05-01,6010,development,1,actuals,186306.72618
2705,2027-05-01,6011,development_staff,1,actuals,164314.608
2705,2027-05-01,6012,development_non_staff,1,actuals,21992.11818
2705,2027-05-01,6020,product,1,actuals,42626.464393
2705,2027-05-01,6021,product_staff,1,actuals,39024.78787
2705,2027-05-01,6022,product_non_staff,1,actuals,3601.676523
2705,2027-05-01,6030,talent,1,actuals,4788.480778
2705,2027-05-01,6031,talent_staff,1,actuals,4788.480778
2705,2027-05-01,6032,talent_non_staff,1,actuals,0.0
2705,2027-05-01,6040,general_and_admin,1,actuals,72524.57047
2705,2027-05-01,6041,general_and_admin_staff,1,actuals,61368.6482
2705,2027-05-01,6042,general_and_admin_non_staff,1,actuals,11155.92227
2705,2027-05-01,6050,data,1,actuals,10460.53312
2705,2027-05-01,6051,data_staff,1,actuals,10460.53312
2705,2027-05-01,6052,data_non_staff,1,actuals,0.0
2706,2027-06-01,1000,revenue,1,actuals,21606151.0840137
2706,2027-06-01,1010,subscriptions,1,actuals,21605083.18
2706,2027-06-01,1020,services,1,actuals,542.8641131
2706,2027-06-01,1030,others,1,actuals,525.0399006
2706,2027-06-01,2000,cogs,1,actuals,894541.9259619
2706,2027-06-01,2010,payment_fees,1,actuals,894090.3626
2706,2027-06-01,2020,other_costs,1,actuals,451.5633619
2706,2027-06-01,4000,commercial_costs,1,actuals,254605.87144000002
2706,2027-06-01,4010,sales,1,actuals,137844.32219
2706,2027-06-01,4011,sales_staff,1,actuals,126620.3367
2706,2027-06-01,4012,sales_non_staff,1,actuals,11223.98549
2706,2027-06-01,4020,marketing,1,actuals,98740.45496
2706,2027-06-01,4021,marketing_staff,1,actuals,83546.06166
2706,2027-06-01,4022,marketing_non_staff,1,actuals,15194.3933
2706,2027-06-01,4030,csm,1,actuals,18021.09429
2706,2027-06-01,4031,csm_staff,1,actuals,9290.545737
2706,2027-06-01,4032,csm_non_staff,1,actuals,8730.548553
2706,2027-06-01,6000,fixed_costs,1,actuals,319657.30409899994
2706,2027-06-01,6010,development,1,actuals,188611.14018999998
2706,2027-06-01,6011,development_staff,1,actuals,165220.232
2706,2027-06-01,6012,development_non_staff,1,actuals,23390.90819
2706,2027-06-01,6020,product,1,actuals,41407.439373999994
2706,2027-06-01,6021,product_staff,1,actuals,37112.64588
2706,2027-06-01,6022,product_non_staff,1,actuals,4294.793494
2706,2027-06-01,6030,talent,1,actuals,5639.95077
2706,2027-06-01,6031,talent_staff,1,actuals,5639.95077
2706,2027-06-01,6032,talent_non_staff,1,actuals,0.0
2706,2027-06-01,6040,general_and_admin,1,actuals,74210.2804
2706,2027-06-01,6041,general_and_admin_staff,1,actuals,63044.39727
2706,2027-06-01,6042,general_and_admin_non_staff,1,actuals,11165.88313
2706,2027-06-01,6050,data,1,actuals,9788.493365
2706,2027-06-01,6051,data_staff,1,actuals,9788.493365
2706,2027-06-01,6052,data_non_staff,1,actuals,0.0
2707,2027-07-01,1000,revenue,1,actuals,21596158.0088808
2707,2027-07-01,1010,subscriptions,1,actuals,21595197.64
2707,2027-07-01,1020,services,1,actuals,463.6932923
2707,2027-07-01,1030,others,1,actuals,496.6755885
2707,2027-07-01,2000,cogs,1,actuals,841272.0321926
2707,2027-07-01,2010,payment_fees,1,actuals,840773.7973
2707,2027-07-01,2020,other_costs,1,actuals,498.2348926
2707,2027-07-01,4000,commercial_costs,1,actuals,241900.119381
2707,2027-07-01,4010,sales,1,actuals,125002.83157000001
2707,2027-07-01,4011,sales_staff,1,actuals,112995.0173
2707,2027-07-01,4012,sales_non_staff,1,actuals,12007.81427
2707,2027-07-01,4020,marketing,1,actuals,98576.36678
2707,2027-07-01,4021,marketing_staff,1,actuals,84387.22528
2707,2027-07-01,4022,marketing_non_staff,1,actuals,14189.1415
2707,2027-07-01,4030,csm,1,actuals,18320.921030999998
2707,2027-07-01,4031,csm_staff,1,actuals,9683.076634
2707,2027-07-01,4032,csm_non_staff,1,actuals,8637.844397
2707,2027-07-01,6000,fixed_costs,1,actuals,349423.258605
2707,2027-07-01,6010,development,1,actuals,213885.22378
2707,2027-07-01,6011,development_staff,1,actuals,190771.1722
2707,2027-07-01,6012,development_non_staff,1,actuals,23114.05158
2707,2027-07-01,6020,product,1,actuals,41486.276689
2707,2027-07-01,6021,product_staff,1,actuals,37765.36229
2707,2027-07-01,6022,product_non_staff,1,actuals,3720.914399
2707,2027-07-01,6030,talent,1,actuals,5587.21398
2707,2027-07-01,6031,talent_staff,1,actuals,5587.21398
2707,2027-07-01,6032,talent_non_staff,1,actuals,0.0
2707,2027-07-01,6040,general_and_admin,1,actuals,79142.78271
2707,2027-07-01,6041,general_and_admin_staff,1,actuals,67706.3377
2707,2027-07-01,6042,general_and_admin_non_staff,1,actuals,11436.44501
2707,2027-07-01,6050,data,1,actuals,9321.761446
2707,2027-07-01,6051,data_staff,1,actuals,9321.761446
2707,2027-07-01,6052,data_non_staff,1,actuals,0.0
2708,2027-08-01,1000,revenue,1,actuals,23061897.3934899
2708,2027-08-01,1010,subscriptions,1,actuals,23060831.41
2708,2027-08-01,1020,services,1,actuals,542.6072263
2708,2027-08-01,1030,others,1,actuals,523.3762636
2708,2027-08-01,2000,cogs,1,actuals,908793.5704258
2708,2027-08-01,2010,payment_fees,1,actuals,908334.7164
2708,2027-08-01,2020,other_costs,1,actuals,458.8540258
2708,2027-08-01,4000,commercial_costs,1,actuals,239191.979926
2708,2027-08-01,4010,sales,1,actuals,118699.04016
2708,2027-08-01,4011,sales_staff,1,actuals,107951.5185
2708,2027-08-01,4012,sales_non_staff,1,actuals,10747.52166
2708,2027-08-01,4020,marketing,1,actuals,102693.65154
2708,2027-08-01,4021,marketing_staff,1,actuals,89433.32717
2708,2027-08-01,4022,marketing_non_staff,1,actuals,13260.32437
2708,2027-08-01,4030,csm,1,actuals,17799.288226
2708,2027-08-01,4031,csm_staff,1,actuals,8995.666776
2708,2027-08-01,4032,csm_non_staff,1,actuals,8803.62145
2708,2027-08-01,6000,fixed_costs,1,actuals,342174.73896300007
2708,2027-08-01,6010,development,1,actuals,211678.01630000002
2708,2027-08-01,6011,development_staff,1,actuals,189589.1238
2708,2027-08-01,6012,development_non_staff,1,actuals,22088.8925
2708,2027-08-01,6020,product,1,actuals,46929.506823
2708,2027-08-01,6021,product_staff,1,actuals,43014.75951
2708,2027-08-01,6022,product_non_staff,1,actuals,3914.747313
2708,2027-08-01,6030,talent,1,actuals,4877.075466
2708,2027-08-01,6031,talent_staff,1,actuals,4877.075466
2708,2027-08-01,6032,talent_non_staff,1,actuals,0.0
2708,2027-08-01,6040,general_and_admin,1,actuals,69400.34769
2708,2027-08-01,6041,general_and_admin_staff,1,actuals,58272.16164
2708,2027-08-01,6042,general_and_admin_non_staff,1,actuals,11128.18605
2708,2027-08-01,6050,data,1,actuals,9289.792684
2708,2027-08-01,6051,data_staff,1,actuals,9289.792684
2708,2027-08-01,6052,data_non_staff,1,actuals,0.0
2709,2027-09-01,1000,revenue,1,actuals,23033622.0137598
2709,2027-09-01,1010,subscriptions,1,actuals,23032644.88
2709,2027-09-01,1020,services,1,actuals,478.4295727
2709,2027-09-01,1030,others,1,actuals,498.7041871
2709,2027-09-01,2000,cogs,1,actuals,857912.5420418
2709,2027-09-01,2010,payment_fees,1,actuals,857424.2062
2709,2027-09-01,2020,other_costs,1,actuals,488.3358418
2709,2027-09-01,4000,commercial_costs,1,actuals,243051.122839
2709,2027-09-01,4010,sales,1,actuals,122751.15684
2709,2027-09-01,4011,sales_staff,1,actuals,111305.1751
2709,2027-09-01,4012,sales_non_staff,1,actuals,11445.98174
2709,2027-09-01,4020,marketing,1,actuals,103439.43299999999
2709,2027-09-01,4021,marketing_staff,1,actuals,89497.77286
2709,2027-09-01,4022,marketing_non_staff,1,actuals,13941.66014
2709,2027-09-01,4030,csm,1,actuals,16860.532999
2709,2027-09-01,4031,csm_staff,1,actuals,8654.698471
2709,2027-09-01,4032,csm_non_staff,1,actuals,8205.834528
2709,2027-09-01,6000,fixed_costs,1,actuals,310682.76341099996
2709,2027-09-01,6010,development,1,actuals,179782.84506
2709,2027-09-01,6011,development_staff,1,actuals,158607.0367
2709,2027-09-01,6012,development_non_staff,1,actuals,21175.80836
2709,2027-09-01,6020,product,1,actuals,47152.324544999996
2709,2027-09-01,6021,product_staff,1,actuals,43534.33654
2709,2027-09-01,6022,product_non_staff,1,actuals,3617.988005
2709,2027-09-01,6030,talent,1,actuals,4960.471697
2709,2027-09-01,6031,talent_staff,1,actuals,4960.471697
2709,2027-09-01,6032,talent_non_staff,1,actuals,0.0
2709,2027-09-01,6040,general_and_admin,1,actuals,68860.99831
2709,2027-09-01,6041,general_and_admin_staff,1,actuals,56297.13139
2709,2027-09-01,6042,general_and_admin_non_staff,1,actuals,12563.86692
2709,2027-09-01,6050,data,1,actuals,9926.123799
2709,2027-09-01,6051,data_staff,1,actuals,9926.123799
2709,2027-09-01,6052,data_non_staff,1,actuals,0.0
2710,2027-10-01,1000,revenue,1,actuals,21569500.9470639
2710,2027-10-01,1010,subscriptions,1,actuals,21568581.12
2710,2027-10-01,1020,services,1,actuals,456.9235344
2710,2027-10-01,1030,others,1,actuals,462.9035295
2710,2027-10-01,2000,cogs,1,actuals,848096.7124194
2710,2027-10-01,2010,payment_fees,1,actuals,847629.041
2710,2027-10-01,2020,other_costs,1,actuals,467.6714194
2710,2027-10-01,4000,commercial_costs,1,actuals,251561.22317099996
2710,2027-10-01,4010,sales,1,actuals,127070.55532
2710,2027-10-01,4011,sales_staff,1,actuals,115647.296
2710,2027-10-01,4012,sales_non_staff,1,actuals,11423.25932
2710,2027-10-01,4020,marketing,1,actuals,108093.52764
2710,2027-10-01,4021,marketing_staff,1,actuals,93806.65826
2710,2027-10-01,4022,marketing_non_staff,1,actuals,14286.86938
2710,2027-10-01,4030,csm,1,actuals,16397.140210999998
2710,2027-10-01,4031,csm_staff,1,actuals,8569.223031
2710,2027-10-01,4032,csm_non_staff,1,actuals,7827.91718
2710,2027-10-01,6000,fixed_costs,1,actuals,311861.363959
2710,2027-10-01,6010,development,1,actuals,183329.23332
2710,2027-10-01,6011,development_staff,1,actuals,159991.4055
2710,2027-10-01,6012,development_non_staff,1,actuals,23337.82782
2710,2027-10-01,6020,product,1,actuals,42704.826506
2710,2027-10-01,6021,product_staff,1,actuals,38976.82561
2710,2027-10-01,6022,product_non_staff,1,actuals,3728.000896
2710,2027-10-01,6030,talent,1,actuals,5207.638813
2710,2027-10-01,6031,talent_staff,1,actuals,5207.638813
2710,2027-10-01,6032,talent_non_staff,1,actuals,0.0
2710,2027-10-01,6040,general_and_admin,1,actuals,70222.99027000001
2710,2027-10-01,6041,general_and_admin_staff,1,actuals,59190.10938
2710,2027-10-01,6042,general_and_admin_non_staff,1,actuals,11032.88089
2710,2027-10-01,6050,data,1,actuals,10396.67505
2710,2027-10-01,6051,data_staff,1,actuals,10396.67505
2710,2027-10-01,6052,data_non_staff,1,actuals,0.0
2711,2027-11-01,1000,revenue,1,actuals,23503727.2519413
2711,2027-11-01,1010,subscriptions,1,actuals,23502796.27
2711,2027-11-01,1020,services,1,actuals,453.2943695
2711,2027-11-01,1030,others,1,actuals,477.6875718
2711,2027-11-01,2000,cogs,1,actuals,851464.2196800001
2711,2027-11-01,2010,payment_fees,1,actuals,850929.1038
2711,2027-11-01,2020,other_costs,1,actuals,535.11588
2711,2027-11-01,4000,commercial_costs,1,actuals,239506.240861
2711,2027-11-01,4010,sales,1,actuals,125669.8894
2711,2027-11-01,4011,sales_staff,1,actuals,114353.3112
2711,2027-11-01,4012,sales_non_staff,1,actuals,11316.5782
2711,2027-11-01,4020,marketing,1,actuals,96297.69998
2711,2027-11-01,4021,marketing_staff,1,actuals,81829.4142
2711,2027-11-01,4022,marketing_non_staff,1,actuals,14468.28578
2711,2027-11-01,4030,csm,1,actuals,17538.651481
2711,2027-11-01,4031,csm_staff,1,actuals,9402.497034
2711,2027-11-01,4032,csm_non_staff,1,actuals,8136.154447
2711,2027-11-01,6000,fixed_costs,1,actuals,341262.75008200004
2711,2027-11-01,6010,development,1,actuals,206706.50702
2711,2027-11-01,6011,development_staff,1,actuals,186066.86
2711,2027-11-01,6012,development_non_staff,1,actuals,20639.64702
2711,2027-11-01,6020,product,1,actuals,45682.747988
2711,2027-11-01,6021,product_staff,1,actuals,41788.12258
2711,2027-11-01,6022,product_non_staff,1,actuals,3894.625408
2711,2027-11-01,6030,talent,1,actuals,4919.890785
2711,2027-11-01,6031,talent_staff,1,actuals,4919.890785
2711,2027-11-01,6032,talent_non_staff,1,actuals,0.0
2711,2027-11-01,6040,general_and_admin,1,actuals,74136.2068
2711,2027-11-01,6041,general_and_admin_staff,1,actuals,62779.04664
2711,2027-11-01,6042,general_and_admin_non_staff,1,actuals,11357.16016
2711,2027-11-01,6050,data,1,actuals,9817.397489
2711,2027-11-01,6051,data_staff,1,actuals,9817.397489
2711,2027-11-01,6052,data_non_staff,1,actuals,0.0
2712,2027-12-01,1000,revenue,1,actuals,21640570.069113497
2712,2027-12-01,1010,subscriptions,1,actuals,21639604.31
2712,2027-12-01,1020,services,1,actuals,454.1090776
2712,2027-12-01,1030,others,1,actuals,511.6500359
2712,2027-12-01,2000,cogs,1,actuals,1005861.8451191
2712,2027-12-01,2010,payment_fees,1,actuals,1005351.141
2712,2027-12-01,2020,other_costs,1,actuals,510.7041191
2712,2027-12-01,4000,commercial_costs,1,actuals,236408.49897400002
2712,2027-12-01,4010,sales,1,actuals,122029.28752
2712,2027-12-01,4011,sales_staff,1,actuals,109395.9476
2712,2027-12-01,4012,sales_non_staff,1,actuals,12633.33992
2712,2027-12-01,4020,marketing,1,actuals,97148.63248999999
2712,2027-12-01,4021,marketing_staff,1,actuals,82485.90654
2712,2027-12-01,4022,marketing_non_staff,1,actuals,14662.72595
2712,2027-12-01,4030,csm,1,actuals,17230.578964
2712,2027-12-01,4031,csm_staff,1,actuals,8442.851312
2712,2027-12-01,4032,csm_non_staff,1,actuals,8787.727652
2712,2027-12-01,6000,fixed_costs,1,actuals,326526.426301
2712,2027-12-01,6010,development,1,actuals,195807.46509
2712,2027-12-01,6011,development_staff,1,actuals,175422.9886
2712,2027-12-01,6012,development_non_staff,1,actuals,20384.47649
2712,2027-12-01,6020,product,1,actuals,41506.31519
2712,2027-12-01,6021,product_staff,1,actuals,37470.44384
2712,2027-12-01,6022,product_non_staff,1,actuals,4035.87135
2712,2027-12-01,6030,talent,1,actuals,5490.043345
2712,2027-12-01,6031,talent_staff,1,actuals,5490.043345
2712,2027-12-01,6032,talent_non_staff,1,actuals,0.0
2712,2027-12-01,6040,general_and_admin,1,actuals,74649.99347
2712,2027-12-01,6041,general_and_admin_staff,1,actuals,63416.27291
2712,2027-12-01,6042,general_and_admin_non_staff,1,actuals,11233.72056
2712,2027-12-01,6050,data,1,actuals,9072.609206
2712,2027-12-01,6051,data_staff,1,actuals,9072.609206
2712,2027-12-01,6052,data_non_staff,1,actuals,0.0
2501,2025-01-01,1000,revenue,2,budget,15001000.0
2501,2025-01-01,1010,subscriptions,2,budget,15000000.0
2501,2025-01-01,1020,services,2,budget,500.0
2501,2025-01-01,1030,others,2,budget,500.0
2501,2025-01-01,2000,cogs,2,budget,600540.0
2501,2025-01-01,2010,payment_fees,2,budget,600040.0
2501,2025-01-01,2020,other_costs,2,budget,500.0
2501,2025-01-01,4000,commercial_costs,2,budget,227344.0
2501,2025-01-01,4010,sales,2,budget,118451.0
2501,2025-01-01,4011,sales_staff,2,budget,108000.0
2501,2025-01-01,4012,sales_non_staff,2,budget,10451.0
2501,2025-01-01,4020,marketing,2,budget,93176.0
2501,2025-01-01,4021,marketing_staff,2,budget,80417.0
2501,2025-01-01,4022,marketing_non_staff,2,budget,12759.0
2501,2025-01-01,4030,csm,2,budget,15717.0
2501,2025-01-01,4031,csm_staff,2,budget,8417.0
2501,2025-01-01,4032,csm_non_staff,2,budget,7300.0
2501,2025-01-01,6000,fixed_costs,2,budget,299445.0
2501,2025-01-01,6010,development,2,budget,178429.0
2501,2025-01-01,6011,development_staff,2,budget,158750.0
2501,2025-01-01,6012,development_non_staff,2,budget,19679.0
2501,2025-01-01,6020,product,2,budget,40544.0
2501,2025-01-01,6021,product_staff,2,budget,37000.0
2501,2025-01-01,6022,product_non_staff,2,budget,3544.0
2501,2025-01-01,6030,talent,2,budget,4700.0
2501,2025-01-01,6031,talent_staff,2,budget,4700.0
2501,2025-01-01,6032,talent_non_staff,2,budget,0.0
2501,2025-01-01,6040,general_and_admin,2,budget,66772.0
2501,2025-01-01,6041,general_and_admin_staff,2,budget,55833.0
2501,2025-01-01,6042,general_and_admin_non_staff,2,budget,10939.0
2501,2025-01-01,6050,data,2,budget,9000.0
2501,2025-01-01,6051,data_staff,2,budget,9000.0
2501,2025-01-01,6052,data_non_staff,2,budget,0.0
2502,2025-02-01,1000,revenue,2,budget,15195000.0
2502,2025-02-01,1010,subscriptions,2,budget,15194000.0
2502,2025-02-01,1020,services,2,budget,500.0
2502,2025-02-01,1030,others,2,budget,500.0
2502,2025-02-01,2000,cogs,2,budget,608300.0
2502,2025-02-01,2010,payment_fees,2,budget,607800.0
2502,2025-02-01,2020,other_costs,2,budget,500.0
2502,2025-02-01,4000,commercial_costs,2,budget,227344.0
2502,2025-02-01,4010,sales,2,budget,118451.0
2502,2025-02-01,4011,sales_staff,2,budget,108000.0
2502,2025-02-01,4012,sales_non_staff,2,budget,10451.0
2502,2025-02-01,4020,marketing,2,budget,93176.0
2502,2025-02-01,4021,marketing_staff,2,budget,80417.0
2502,2025-02-01,4022,marketing_non_staff,2,budget,12759.0
2502,2025-02-01,4030,csm,2,budget,15717.0
2502,2025-02-01,4031,csm_staff,2,budget,8417.0
2502,2025-02-01,4032,csm_non_staff,2,budget,7300.0
2502,2025-02-01,6000,fixed_costs,2,budget,299445.0
2502,2025-02-01,6010,development,2,budget,178429.0
2502,2025-02-01,6011,development_staff,2,budget,158750.0
2502,2025-02-01,6012,development_non_staff,2,budget,19679.0
2502,2025-02-01,6020,product,2,budget,40544.0
2502,2025-02-01,6021,product_staff,2,budget,37000.0
2502,2025-02-01,6022,product_non_staff,2,budget,3544.0
2502,2025-02-01,6030,talent,2,budget,4700.0
2502,2025-02-01,6031,talent_staff,2,budget,4700.0
2502,2025-02-01,6032,talent_non_staff,2,budget,0.0
2502,2025-02-01,6040,general_and_admin,2,budget,66772.0
2502,2025-02-01,6041,general_and_admin_staff,2,budget,55833.0
2502,2025-02-01,6042,general_and_admin_non_staff,2,budget,10939.0
2502,2025-02-01,6050,data,2,budget,9000.0
2502,2025-02-01,6051,data_staff,2,budget,9000.0
2502,2025-02-01,6052,data_non_staff,2,budget,0.0
2503,2025-03-01,1000,revenue,2,budget,15449294.23
2503,2025-03-01,1010,subscriptions,2,budget,15448294.23
2503,2025-03-01,1020,services,2,budget,500.0
2503,2025-03-01,1030,others,2,budget,500.0
2503,2025-03-01,2000,cogs,2,budget,618472.0
2503,2025-03-01,2010,payment_fees,2,budget,617972.0
2503,2025-03-01,2020,other_costs,2,budget,500.0
2503,2025-03-01,4000,commercial_costs,2,budget,227344.0
2503,2025-03-01,4010,sales,2,budget,118451.0
2503,2025-03-01,4011,sales_staff,2,budget,108000.0
2503,2025-03-01,4012,sales_non_staff,2,budget,10451.0
2503,2025-03-01,4020,marketing,2,budget,93176.0
2503,2025-03-01,4021,marketing_staff,2,budget,80417.0
2503,2025-03-01,4022,marketing_non_staff,2,budget,12759.0
2503,2025-03-01,4030,csm,2,budget,15717.0
2503,2025-03-01,4031,csm_staff,2,budget,8417.0
2503,2025-03-01,4032,csm_non_staff,2,budget,7300.0
2503,2025-03-01,6000,fixed_costs,2,budget,299445.0
2503,2025-03-01,6010,development,2,budget,178429.0
2503,2025-03-01,6011,development_staff,2,budget,158750.0
2503,2025-03-01,6012,development_non_staff,2,budget,19679.0
2503,2025-03-01,6020,product,2,budget,40544.0
2503,2025-03-01,6021,product_staff,2,budget,37000.0
2503,2025-03-01,6022,product_non_staff,2,budget,3544.0
2503,2025-03-01,6030,talent,2,budget,4700.0
2503,2025-03-01,6031,talent_staff,2,budget,4700.0
2503,2025-03-01,6032,talent_non_staff,2,budget,0.0
2503,2025-03-01,6040,general_and_admin,2,budget,66772.0
2503,2025-03-01,6041,general_and_admin_staff,2,budget,55833.0
2503,2025-03-01,6042,general_and_admin_non_staff,2,budget,10939.0
2503,2025-03-01,6050,data,2,budget,9000.0
2503,2025-03-01,6051,data_staff,2,budget,9000.0
2503,2025-03-01,6052,data_non_staff,2,budget,0.0
2504,2025-04-01,1000,revenue,2,budget,15703878.21
2504,2025-04-01,1010,subscriptions,2,budget,15702878.21
2504,2025-04-01,1020,services,2,budget,500.0
2504,2025-04-01,1030,others,2,budget,500.0
2504,2025-04-01,2000,cogs,2,budget,628655.0
2504,2025-04-01,2010,payment_fees,2,budget,628155.0
2504,2025-04-01,2020,other_costs,2,budget,500.0
2504,2025-04-01,4000,commercial_costs,2,budget,227344.0
2504,2025-04-01,4010,sales,2,budget,118451.0
2504,2025-04-01,4011,sales_staff,2,budget,108000.0
2504,2025-04-01,4012,sales_non_staff,2,budget,10451.0
2504,2025-04-01,4020,marketing,2,budget,93176.0
2504,2025-04-01,4021,marketing_staff,2,budget,80417.0
2504,2025-04-01,4022,marketing_non_staff,2,budget,12759.0
2504,2025-04-01,4030,csm,2,budget,15717.0
2504,2025-04-01,4031,csm_staff,2,budget,8417.0
2504,2025-04-01,4032,csm_non_staff,2,budget,7300.0
2504,2025-04-01,6000,fixed_costs,2,budget,299445.0
2504,2025-04-01,6010,development,2,budget,178429.0
2504,2025-04-01,6011,development_staff,2,budget,158750.0
2504,2025-04-01,6012,development_non_staff,2,budget,19679.0
2504,2025-04-01,6020,product,2,budget,40544.0
2504,2025-04-01,6021,product_staff,2,budget,37000.0
2504,2025-04-01,6022,product_non_staff,2,budget,3544.0
2504,2025-04-01,6030,talent,2,budget,4700.0
2504,2025-04-01,6031,talent_staff,2,budget,4700.0
2504,2025-04-01,6032,talent_non_staff,2,budget,0.0
2504,2025-04-01,6040,general_and_admin,2,budget,66772.0
2504,2025-04-01,6041,general_and_admin_staff,2,budget,55833.0
2504,2025-04-01,6042,general_and_admin_non_staff,2,budget,10939.0
2504,2025-04-01,6050,data,2,budget,9000.0
2504,2025-04-01,6051,data_staff,2,budget,9000.0
2504,2025-04-01,6052,data_non_staff,2,budget,0.0
2505,2025-05-01,1000,revenue,2,budget,15958747.59
2505,2025-05-01,1010,subscriptions,2,budget,15957747.59
2505,2025-05-01,1020,services,2,budget,500.0
2505,2025-05-01,1030,others,2,budget,500.0
2505,2025-05-01,2000,cogs,2,budget,638850.0
2505,2025-05-01,2010,payment_fees,2,budget,638350.0
2505,2025-05-01,2020,other_costs,2,budget,500.0
2505,2025-05-01,4000,commercial_costs,2,budget,227344.0
2505,2025-05-01,4010,sales,2,budget,118451.0
2505,2025-05-01,4011,sales_staff,2,budget,108000.0
2505,2025-05-01,4012,sales_non_staff,2,budget,10451.0
2505,2025-05-01,4020,marketing,2,budget,93176.0
2505,2025-05-01,4021,marketing_staff,2,budget,80417.0
2505,2025-05-01,4022,marketing_non_staff,2,budget,12759.0
2505,2025-05-01,4030,csm,2,budget,15717.0
2505,2025-05-01,4031,csm_staff,2,budget,8417.0
2505,2025-05-01,4032,csm_non_staff,2,budget,7300.0
2505,2025-05-01,6000,fixed_costs,2,budget,299445.0
2505,2025-05-01,6010,development,2,budget,178429.0
2505,2025-05-01,6011,development_staff,2,budget,158750.0
2505,2025-05-01,6012,development_non_staff,2,budget,19679.0
2505,2025-05-01,6020,product,2,budget,40544.0
2505,2025-05-01,6021,product_staff,2,budget,37000.0
2505,2025-05-01,6022,product_non_staff,2,budget,3544.0
2505,2025-05-01,6030,talent,2,budget,4700.0
2505,2025-05-01,6031,talent_staff,2,budget,4700.0
2505,2025-05-01,6032,talent_non_staff,2,budget,0.0
2505,2025-05-01,6040,general_and_admin,2,budget,66772.0
2505,2025-05-01,6041,general_and_admin_staff,2,budget,55833.0
2505,2025-05-01,6042,general_and_admin_non_staff,2,budget,10939.0
2505,2025-05-01,6050,data,2,budget,9000.0
2505,2025-05-01,6051,data_staff,2,budget,9000.0
2505,2025-05-01,6052,data_non_staff,2,budget,0.0
2506,2025-06-01,1000,revenue,2,budget,16213898.14
2506,2025-06-01,1010,subscriptions,2,budget,16212898.14
2506,2025-06-01,1020,services,2,budget,500.0
2506,2025-06-01,1030,others,2,budget,500.0
2506,2025-06-01,2000,cogs,2,budget,649056.0
2506,2025-06-01,2010,payment_fees,2,budget,648556.0
2506,2025-06-01,2020,other_costs,2,budget,500.0
2506,2025-06-01,4000,commercial_costs,2,budget,227344.0
2506,2025-06-01,4010,sales,2,budget,118451.0
2506,2025-06-01,4011,sales_staff,2,budget,108000.0
2506,2025-06-01,4012,sales_non_staff,2,budget,10451.0
2506,2025-06-01,4020,marketing,2,budget,93176.0
2506,2025-06-01,4021,marketing_staff,2,budget,80417.0
2506,2025-06-01,4022,marketing_non_staff,2,budget,12759.0
2506,2025-06-01,4030,csm,2,budget,15717.0
2506,2025-06-01,4031,csm_staff,2,budget,8417.0
2506,2025-06-01,4032,csm_non_staff,2,budget,7300.0
2506,2025-06-01,6000,fixed_costs,2,budget,299445.0
2506,2025-06-01,6010,development,2,budget,178429.0
2506,2025-06-01,6011,development_staff,2,budget,158750.0
2506,2025-06-01,6012,development_non_staff,2,budget,19679.0
2506,2025-06-01,6020,product,2,budget,40544.0
2506,2025-06-01,6021,product_staff,2,budget,37000.0
2506,2025-06-01,6022,product_non_staff,2,budget,3544.0
2506,2025-06-01,6030,talent,2,budget,4700.0
